SIC	YEAR	EMP	PAY	PRODE	PRODH	PRODW	VSHIP	MATCOST	VADD	INVEST	INVENT	ENERGY	CAP	EQUIP	PLANT	PISHIP	PIMAT	PIINV	PIEN	DTFP5	TFP5	DTFP4	TFP4
2393	90	5.7	98.6	4.6	8.7	64.2	513	288.3	230	5.6	79.7	4.7	135.7	67.1	68.6	1101	1108	1093	1068	-0.01885	103368	-0.01881	103354
2393	91	5.8	104.8	4.7	8.9	69.7	537.6	299.3	239.4	6.1	78.1	4.9	133.3	66.3	67	1135	1118	1115	1095	0.00202	103577	0.00202	103563
2393	92	11.9	185.9	9.6	19	123.2	778.5	443.4	336.2	12	121.1	6.7	131.5	66.1	65.4	1135	1124	1124	1099	-0.00804	102747	-0.00802	102735
2393	93	11.5	190.4	9.2	18.8	126.2	723.2	400.9	317.6	19.4	118.6	7.2	135	69.8	65.2	1134	1126	1138	1125	-0.01832	100883	-0.01833	100869
2393	94	14.7	226.3	11.9	22.8	150.1	914.7	515.4	403	12.2	136.8	14.8	144.7	76	68.7	1164	1131	1159	1102	0.00835	101729	0.00839	101719
2393	95	14.3	221.7	11.7	22.7	149.2	911.3	501.5	416.1	14.9	135	7.3	147.8	79.7	68.1	1233	1174	1181	1093	-0.02279	0.99437	-0.02274	0.99431
2393	96	13.3	221.3	10.9	21.7	151.4	873.6	470.1	411.1	22.8	137.3	6.8	153.1	83.6	69.5	1253	1185	1189	1151	-0.01143	0.98307	-0.01141	0.98303
2393	97	0	0	0	0	0	0	0	0	0	0	0	163.7	84	79.7	1259	1186	0	0	0	0	0	
2394	58	9.9	35.2	7.7	14.7	23.7	131.3	78	53.7	1.8	22.8	0.7	78.5	36.8	41.7	0.384	0.379	0.264	0.238	0	0.73591	0	0.7365
2394	59	10.3	37.4	8.2	16.1	25.1	139.9	80.5	58.9	1.2	22.6	0.7	81.6	37.7	43.9	0.395	0.388	0.267	0.235	0.01249	0.74515	0.01247	0.74575
2394	60	11.8	42.1	9.5	18.6	28	155.5	87.7	69.5	1.2	25.7	0.8	81.7	36.6	45.1	0.409	0.394	0.27	0.244	-0.00335	0.74266	-0.00344	0.74319
2394	61	10.7	39.4	8.6	16.2	26.2	149	85.4	65	3.1	27.3	0.8	80.9	35.9	45	0.407	0.385	0.27	0.239	-0.0014	0.74162	-0.00147	0.74209
2394	62	11.5	43.3	9.3	18	29.5	161.1	90.2	71	2.3	25	0.9	88.9	40.5	48.4	0.428	0.391	0.273	0.242	-0.03292	0.71761	-0.03315	0.7179
2394	63	11.2	44.6	9	17.6	30.6	166.4	93.1	73.5	2.1	28.2	0.7	94.4	43.4	51	0.43	0.39	0.279	0.243	0.0015	0.71869	0.00237	0.7196
2394	64	11.4	47.2	9.2	18.3	32.1	177.6	97.9	82.9	1.8	31.1	0.9	97.5	43.2	54.3	0.427	0.394	0.284	0.24	0.03769	0.74629	0.03703	0.74675
2394	65	13.1	52.4	10.4	19.7	35.3	197	109.4	88	3	37.9	1.1	101	46.6	54.4	0.421	0.398	0.289	0.237	0.02512	0.76527	0.02472	0.76544
2394	66	14.5	58.6	11.7	22.1	39.5	225.3	124.4	102.3	2.5	46	1.3	105.4	48.7	56.7	0.43	0.404	0.299	0.238	0.0191	0.78003	0.0189	0.78004
2394	67	15.2	68.5	12.9	24	48.7	273.6	148.1	126.9	3.4	43.3	1.4	109.7	51	58.7	0.45	0.405	0.311	0.231	0.04748	0.81795	0.04775	0.81819
2394	68	13.8	70.9	11.2	21.9	48.9	270.2	147.5	119.3	4.4	39.4	1.7	116.8	55.6	61.2	0.456	0.423	0.325	0.229	-0.00428	0.81446	-0.00544	0.81375
2394	69	14.2	74.2	11.3	21.5	51	265.1	142.7	119.3	6.4	41.7	1.9	127.2	62.9	64.3	0.455	0.431	0.341	0.231	-0.00957	0.8067	-0.01048	0.80527
2394	70	13	67.4	10.5	18.6	46.2	245.4	133.5	117	2.8	52.3	2.1	142.9	75	67.9	0.46	0.434	0.36	0.24	-0.02807	0.78437	-0.02898	0.78227
2394	71	12.7	69.7	10.3	17.7	47.3	245.6	132.4	114.7	3.9	58.8	2.3	142.3	75.2	67.1	0.474	0.443	0.379	0.254	0.0007	0.78492	0.00025	0.78246
2394	72	12.9	75.9	10.3	19.3	49.2	276.4	151.1	130.3	4	68.9	1.5	143.4	75.8	67.6	0.499	0.476	0.392	0.271	0.00614	0.78975	0.00911	0.78962
2394	73	14	84.7	11.2	20.8	53.5	321.8	170.9	154.7	3.8	80	1.8	148.8	78.3	70.5	0.526	0.546	0.406	0.291	0.08038	0.85585	0.0798	0.85522
2394	74	11.2	80.2	9.2	16.6	52.4	293.2	155.7	136.6	3.2	72.2	1.9	149.8	81.5	68.3	0.632	0.618	0.449	0.377	-0.09154	0.78099	-0.09159	0.78037
2394	75	10.4	74.4	8.7	15.4	50	284.3	146	133.8	7.1	59.1	2.1	147.5	78	69.5	0.568	0.593	0.516	0.467	0.11892	0.87961	0.1192	0.87916
2394	76	10.3	82.5	8.6	15.6	54.5	301.7	161.2	146.8	6	65.6	2.3	152.9	81.9	71	0.599	0.656	0.55	0.481	-0.00237	0.87753	-0.00252	0.87695
2394	77	13.9	121.6	11	19.3	75.1	486.8	254.2	237.4	8.4	101	2.9	156.8	84.8	72	0.619	0.69	0.596	0.543	0.13981	100921	0.14044	100917
2394	78	15.4	140.2	12.4	21.9	91.6	578.6	290.4	299.4	13.1	109.6	4	163.2	88.4	74.8	0.655	0.721	0.642	0.643	0.03816	104847	0.03809	104835
2394	79	12	132.4	9.5	18.8	83.2	542.3	276.1	267.8	6.6	104.3	3.7	172.2	94.3	77.9	0.717	0.767	0.702	0.84	-0.07223	0.9754	-0.07221	0.97532
2394	80	11.1	130.1	8.6	17.6	80.6	517.2	254.1	259.5	6.6	99.1	3.8	169.3	92.2	77.1	0.801	0.844	0.774	0.957	-0.05436	0.92379	-0.05431	0.92376
2394	81	12.5	159.5	10	19.3	101.9	658.1	329.6	332.2	10.7	125.1	5.8	167	90.7	76.3	0.875	0.925	0.847	0.988	0.05799	0.97895	0.05816	0.97908
2394	82	14.8	181.2	11.3	21.1	117.8	752.3	384.5	367.7	17.8	131.9	5.6	168.8	91.5	77.3	0.962	0.939	0.888	1024	-0.07673	0.90665	-0.07686	0.90665
2394	83	15.2	197.1	11.8	22.5	126.5	791.9	409.7	391.8	12.6	146.7	7.5	178.4	97.6	80.8	0.974	0.949	0.904	1065	-0.00944	0.89813	-0.00927	0.89829
2394	84	16.9	230.3	12.9	28.2	158.9	953	468.3	507.1	20.8	188.3	7.1	182	99.6	82.4	1004	0.973	0.915	1086	0.04499	0.93946	0.04482	0.93947
2394	85	17.2	247.7	13.6	29.4	173.8	1013.8	546.6	462.2	19.8	174.8	8.1	192.7	108.7	84	0.988	0.976	0.923	1091	-0.01322	0.92713	-0.01324	0.92711
2394	86	17.5	263	13.8	27.9	180.8	1019.9	536.4	474.3	23.7	155.3	7.5	201.2	116.5	84.7	0.983	0.976	0.962	1042	0.0188	0.94472	0.01879	0.9447
2394	87	16.7	271	12.6	23.9	171.5	1066.2	525.8	550.7	20.1	170.7	7.6	210.1	124.2	85.9	1	1	1	1	0.05686	1	0.05689	1
2394	88	17.3	296.8	12.9	24.6	187.2	1118.7	549.7	564.7	9.5	194.6	8.3	217.4	128.5	88.9	1.06	1043	1036	0.993	-0.0313	0.96918	-0.03132	0.96916
2394	89	17.1	291.6	13.9	24.3	180.4	1094.8	562.3	524.2	22.5	162.8	9	213	125.7	87.3	1102	1067	1061	1031	-0.02185	0.94824	-0.02186	0.94821
2394	90	17.3	306	13.8	24.8	187	1134.9	605.3	531.1	21.5	157.5	8.9	221.3	131.4	89.9	1125	1097	1092	1062	-0.02934	0.92082	-0.02932	0.92081
2394	91	16.7	304.2	13.3	23.2	186.4	1063.8	548.4	517.6	19.2	144.5	8.3	227.7	138.8	88.9	1177	1.11	1114	1101	-0.04311	0.88196	-0.04311	0.88196
2394	92	14.2	275.3	10.4	19.7	166.6	1107.8	538.6	578.8	19.2	157	27.5	231.1	143.2	87.9	1266	1125	1123	1105	-0.00662	0.87614	-0.00504	0.87752
2394	93	14.5	293.1	11.4	20.8	184.1	1302.4	732.5	567.2	26.2	182.4	28.7	234.2	146.5	87.7	1321	1136	1134	1132	-0.02952	0.85066	-0.02941	0.85209
2394	94	14.5	267.8	11.5	21.9	191.6	1253.1	640.5	627.4	28.2	165.9	10.3	243.6	155.6	88	1364	1141	1153	1091	-0.01026	0.84198	-0.01103	0.84274
2394	95	15.8	294.2	12.4	23.3	204.1	1320.9	677	660.1	26.1	174	12.7	254.3	164.6	89.7	1436	1174	1174	1049	-0.04156	0.8077	-0.04172	0.8083
2394	96	15.7	315	12.2	23.5	215.2	1441	731.3	727.9	22	172.3	11.8	262.9	172.4	90.5	1.51	1191	1169	1201	-0.00762	0.80157	-0.00749	0.80227
2394	97	0	0	0	0	0	0	0	0	0	0	0	267.3	177.7	89.6	1645	1203	0	0	0	0	0	
2395	58	8.2	19.5	7.2	13.2	17.5	71.8	27.7	26.9	1.1	3.5	0.4	59.5	26.2	33.3	0.401	0.372	0.264	0.203	0	0.63277	0	0.63022
2395	59	8.6	20.6	7.9	14.2	18.5	80.3	30.1	33.6	0.3	3.9	0.4	61	26.5	34.5	0.413	0.381	0.267	0.201	0.04312	0.66065	0.04335	0.65814
2395	60	9.2	22.2	8.9	15.4	20	90.8	35	37.2	0.3	3.8	0.4	59.1	24.6	34.5	0.417	0.387	0.27	0.21	0.07586	0.71272	0.07661	0.71054
2395	61	8.9	22.3	8.5	15.1	19.8	50.4	16.7	34.6	0.9	4	0.4	56.5	23.3	33.2	0.416	0.383	0.27	0.205	-0.31199	0.5217	-0.31597	0.51804
2395	62	8.8	24.8	8.8	15.3	22.2	56.5	19.3	37.6	1.1	4.7	0.4	57.6	23.5	34.1	0.418	0.39	0.273	0.209	0.15582	0.60967	0.15681	0.60599
2395	63	9.4	28.8	9	16.8	26.5	69.2	23.4	47.3	1.2	5	0.7	59.6	24.5	35.1	0.427	0.388	0.279	0.208	-0.00958	0.60386	-0.01238	0.59854
2395	64	10.3	30.5	9.6	18	28.5	74.5	24.1	51.8	0.6	5	0.7	61.6	24.5	37.1	0.43	0.39	0.284	0.206	0.00693	0.60806	0.00707	0.60278
2395	65	8.4	27.5	8.1	15.1	25	67.1	20.3	48.1	1.2	2	0.7	61.4	25.6	35.8	0.434	0.396	0.289	0.203	0.04097	0.63349	0.039	0.62675
2395	66	7.6	24.2	7.1	12.7	20.9	56.6	18.4	42.4	0.5	1.7	0.7	62.3	25.6	36.7	0.44	0.405	0.299	0.204	-0.10874	0.56822	-0.11011	0.56141
2395	67	7.7	28.2	7.6	13.3	26.2	64.1	20.9	44.8	0.6	3.4	0.7	61.6	25	36.6	0.447	0.406	0.311	0.196	0.12367	0.64302	0.12477	0.63601
2395	68	7.7	30.7	7.7	13.8	28.4	68.8	22.1	46.1	0.4	3.9	0.7	61.5	25.1	36.4	0.462	0.424	0.325	0.193	0.04138	0.67019	0.04134	0.66285
2395	69	10.5	44.9	10.6	20	41.1	146.9	76.5	69.1	0.6	6.6	0.7	61	25	36	0.479	0.435	0.341	0.195	0.07147	0.71984	0.08361	0.72066
2395	70	7.4	27.3	7.3	13.3	24.5	69.2	25.7	44.5	0.6	5	0.6	61.2	25.6	35.6	0.497	0.439	0.36	0.202	-0.18564	0.59788	-0.19334	0.59396
2395	71	6.1	28.4	5.6	9.8	24.1	69.9	26.1	44.6	1.5	5.1	0.6	59.7	25	34.7	0.504	0.447	0.379	0.214	0.02676	0.6141	0.02733	0.61042
2395	72	9.5	46.2	9	15.8	37.3	141.9	60.5	86.8	1.4	18.5	0.9	60.4	25.7	34.7	0.513	0.475	0.392	0.229	0.22692	0.77053	0.23063	0.76876
2395	73	9	44.3	8.6	15	35.9	134.1	55.3	81.5	1.8	16	0.9	62.3	26.6	35.7	0.532	0.55	0.406	0.242	0.02765	0.79213	0.02621	0.78918
2395	74	7.4	43.7	6.9	11.7	34.7	138.6	60.3	79.3	2.3	18	0.7	63	28.5	34.5	0.578	0.614	0.449	0.294	0.00433	0.79556	0.00734	0.79499
2395	75	7.8	51.6	7	13	40.1	156.2	66.7	90.7	1.8	18.9	1.2	64.9	29.6	35.3	0.596	0.58	0.516	0.381	-0.04515	0.76044	-0.04575	0.75944
2395	76	6.9	54.5	6	10.7	42.3	180.3	81.6	99.1	2.8	22	1.4	64.8	29.9	34.9	0.625	0.639	0.55	0.551	0.08895	0.83118	0.08979	0.83079
2395	77	9.2	67.9	8.1	13.8	50.9	285.6	145.2	139.9	4	37.7	2.4	67.2	31.8	35.4	0.658	0.672	0.596	0.58	0.08141	0.90167	0.08146	0.9013
2395	78	9.6	75.8	8.1	14.9	55.1	324.3	165.3	156.6	4.8	38.7	2.7	70.8	34.2	36.6	0.681	0.695	0.642	0.705	-0.00205	0.89983	-0.00194	0.89955
2395	79	9.4	71	8.5	14.9	55	287.8	140.5	141.1	6.7	36.1	3	73.7	36.3	37.4	0.717	0.746	0.702	0.849	-0.03455	0.86927	-0.03445	0.86909
2395	80	9.8	81.4	9	15.7	63.1	335.7	159.8	175.2	3	45	3.8	78.1	39.9	38.2	0.771	0.826	0.774	0.93	0.04897	0.91289	0.04912	0.91284
2395	81	9.6	86.9	8.9	15.6	70.1	358.5	165.6	193.3	3.6	49.2	4.6	77.2	39.4	37.8	0.83	0.907	0.847	0.989	0.03024	0.94092	0.03046	0.94108
2395	82	11.3	106	10	17.4	86	402.1	178.8	224.8	7.3	63.2	4.4	76.6	38.7	37.9	0.916	0.934	0.888	1054	-0.05506	0.89051	-0.05525	0.8905
2395	83	11.9	107.5	10.6	17.5	87	429.8	196.4	235.8	3.4	70.1	3.8	80.3	41.1	39.2	0.929	0.946	0.904	1098	0.00132	0.89169	0.00097	0.89136
2395	84	11	113.7	9.7	16.3	85	412.7	193	224.1	5.7	68.3	4.4	79.5	40.3	39.2	0.948	0.968	0.915	1.12	-0.02512	0.86957	-0.02489	0.86946
2395	85	10.2	106.2	8.9	15.2	75.1	381.9	179.1	200.6	5.6	58	4.4	80.6	41.7	38.9	0.962	0.973	0.923	1117	-0.04437	0.83183	-0.04424	0.83183
2395	86	10.6	119	9.3	15.6	84.5	424.6	207.8	214.9	9.7	62.5	5	81.6	42.9	38.7	0.973	0.978	0.962	1053	0.01768	0.84667	0.01773	0.84671
2395	87	14.1	174.4	11.8	20.9	120.1	728	346.1	396.8	12.1	113.5	7	85.6	46.6	39	1	1	1	1	0.16644	1	0.1664	1
2395	88	13.7	173.6	11.3	20	123.1	723.6	338.8	383	7.4	106.9	7.5	92.7	52.5	40.2	1077	1037	1036	0.992	-0.07169	0.93082	-0.07172	0.93079
2395	89	13.7	181.8	11.7	21.4	128.1	691.2	333.1	359.4	15.6	94.1	7.4	94.2	53.1	41.1	1115	1061	1061	1031	-0.06453	0.87265	-0.06452	0.87263
2395	90	14.2	186	12.1	22	131.1	742.7	360.9	388.1	17.3	94.4	8.1	103.3	61.7	41.6	1168	1.09	1093	1062	-0.03293	0.84438	-0.03293	0.84435
2395	91	14	189	12	22	132	725.9	307.2	426	16.4	108.9	7.8	112.9	64.5	48.4	1192	1109	1112	1096	0.01584	0.85786	0.01581	0.85781
2395	92	13.7	205	11	20.7	138.8	726.6	355.4	383.3	22.8	102.3	12.7	120.9	66	54.9	1201	1117	1.12	1102	-0.10257	0.77423	-0.10252	0.77422
2395	93	14.6	221	11.8	21.9	148.7	732.6	355.1	362.4	17	98.8	13.6	134.3	73.3	61	1242	1127	1.14	1128	-0.05839	0.73032	-0.0584	0.73031
2395	94	14.9	246.3	12.1	23.9	164.8	732.3	321.5	416.4	23.5	89.6	12.9	141.7	75.3	66.4	1252	1134	1167	1103	0.09907	0.73759	0.09886	0.73756
2395	95	15	260.3	12	23.7	173.7	717.2	296.7	427.4	26.8	68.9	12.4	154.5	83.7	70.8	1271	1162	1192	1083	-0.01661	0.72544	-0.01668	0.72536
2395	96	16.3	269.7	12.7	25.7	176.1	713.4	304.7	407.2	32.3	78.4	13	169.4	94.1	75.3	1285	1169	1193	1187	-0.08699	0.665	-0.08696	0.66495
2395	97	0	0	0	0	0	0	0	0	0	0	0	188.3	109.5	78.8	1301	1172	0	0	0	0	0	
2396	58	26.1	100.1	19.8	38.9	73.9	665.9	444.7	155.2	5.2	43.3	2.7	268	116.1	151.9	0.497	0.355	0.264	0.218	0	0.60968	0	0.61037
2396	59	27.2	105.7	21.9	41.8	78.4	744.4	481.9	193.6	1.6	49.1	2.7	275.5	117.7	157.8	0.511	0.365	0.267	0.215	0.04238	0.63607	0.04248	0.63686
2396	60	29.2	113.9	24.2	45.7	84.4	841.7	561	214.2	1.7	47.4	2.7	267.1	109.6	157.5	0.515	0.369	0.27	0.223	0.0212	0.6497	0.02161	0.65077
2396	61	28.3	114.3	23.4	44.5	83.8	467.4	267.1	199.4	4.3	49.6	2.6	255.8	103.7	152.1	0.514	0.363	0.27	0.216	-0.12204	0.57506	-0.1241	0.57482
2396	62	28.9	128.1	25	46	95	529	309.4	218.5	4.9	59.1	2.6	260.9	104.8	156.1	0.517	0.369	0.273	0.22	0.04704	0.60276	0.04758	0.60283
2396	63	31.5	149.3	26.5	51.3	114	651.6	375.2	275.7	9.9	61.8	3.5	270.7	110	160.7	0.521	0.367	0.279	0.219	0.04542	0.63076	0.04506	0.63061
2396	64	31.1	154.9	24.5	51.5	118.1	679.9	388	295.1	11.9	63.9	3.7	295.6	120.4	175.2	0.525	0.367	0.284	0.217	-0.01741	0.61988	-0.01752	0.61966
2396	65	35.1	184	28.7	57.8	140.1	831.4	492.8	345.3	17.4	74.8	4	330	142.2	187.8	0.529	0.372	0.289	0.214	0.02244	0.63395	0.02293	0.63403
2396	66	33.8	182.1	26.8	53.9	135.2	808.2	484.2	322.6	10.3	73.3	4.1	371.7	170.2	201.5	0.536	0.381	0.299	0.215	-0.03122	0.61446	-0.03146	0.6144
2396	67	36.4	208	30.8	57.4	156.4	852.6	476.9	380.2	14.3	85.3	4.4	392.2	181.9	210.3	0.545	0.379	0.311	0.207	0.03528	0.63652	0.03478	0.63614
2396	68	38.3	243.9	33.2	63.1	188.5	1021.8	590.2	431.5	8.9	98.1	4.7	424.7	202.8	221.9	0.598	0.394	0.325	0.204	-0.03848	0.61249	-0.03807	0.61238
2396	69	40.5	268.2	35	65	204.2	1126.1	640.4	482.6	14.2	103.1	4.9	440.2	214.3	225.9	0.621	0.402	0.341	0.206	0.00769	0.61722	0.00781	0.61718
2396	70	35.5	241.3	28.5	53.7	169.4	998.8	550.7	451	10.2	108.1	5.2	471	239.3	231.7	0.576	0.405	0.36	0.213	0.04921	0.64835	0.04838	0.64778
2396	71	34.4	268.4	27.7	52	192.2	1187.6	642.4	547.2	9.1	106.1	5.5	472	242.4	229.6	0.565	0.416	0.379	0.228	0.13018	0.73849	0.13078	0.73828
2396	72	34.8	309.6	28.9	55.8	229.8	1299.3	695.8	618.7	12.2	125.2	5.9	466	237.1	228.9	0.636	0.449	0.392	0.244	-0.0314	0.71566	-0.0314	0.71546
2396	73	35.2	344.9	29.4	58.3	258.4	1446.6	789.6	667.9	29.1	142.2	6.2	482.4	244.4	238	0.761	0.51	0.406	0.259	-0.08598	0.6567	-0.08594	0.65654
2396	74	30.7	328.6	24.7	46.4	240.6	1396.8	794.3	605.2	41.6	146.8	6.8	526.5	283	243.5	0.847	0.584	0.449	0.326	-0.04998	0.62469	-0.04995	0.62456
2396	75	30.3	340.6	24.4	45.6	251.7	1466.2	823.8	643.4	23.1	177.5	11.3	586.5	329.8	256.7	0.761	0.575	0.516	0.394	0.1095	0.69697	0.10851	0.69614
2396	76	33.3	433.9	27.4	51	329.8	1869.8	1013.6	863.1	24.2	213.5	11.7	597.5	337.3	260.2	0.78	0.632	0.55	0.484	0.13198	0.7953	0.13274	0.79496
2396	77	37.8	539.4	31.4	60.8	412.1	2500.9	1359.3	1142.1	41.4	239.5	14.6	613.4	348.3	265.1	0.831	0.664	0.596	0.598	0.05426	0.83965	0.05456	0.83953
2396	78	37.9	577.9	31.5	60.4	438.9	2660.7	1437.7	1227.5	41.6	268.5	16.3	651.6	372	279.6	0.852	0.697	0.642	0.675	0.01936	0.85606	0.01937	0.85595
2396	79	37	579	30.6	57.1	432.4	2624.5	1426.5	1200	46.8	276	16.9	669.5	382.3	287.2	0.898	0.772	0.702	0.77	-0.00388	0.85275	-0.00388	0.85264
2396	80	33.1	524.1	26.5	48.5	373.5	2332.7	1283.1	1046.9	49.9	287.6	19.4	687.8	395.3	292.5	0.869	0.826	0.774	0.926	0.02825	0.87718	0.02831	0.87712
2396	81	34.9	598.2	28.3	51.7	442.2	2706.2	1448.8	1257.3	65.2	289.6	25	707.2	411.5	295.7	0.93	0.894	0.847	0.996	0.04071	0.91363	0.04084	0.91368
2396	82	34.7	603.7	28.2	50.4	451.9	2601.2	1362	1228.2	50.8	297	23.5	735.2	431.5	303.7	0.948	0.911	0.888	1052	-0.02031	0.89526	-0.02035	0.89528
2396	83	36.7	700	30	55.9	537.8	3226.6	1662.9	1574.3	47.4	359.2	27.5	744.6	432.6	312	0.95	0.927	0.904	1079	0.09623	0.9857	0.09617	0.98565
2396	84	37.9	792.6	31.5	60.4	601.1	3592.7	1881.6	1748.7	62.4	333	28.2	752.2	434.4	317.8	1004	0.968	0.915	1105	-0.00265	0.98309	-0.00273	0.98296
2396	85	36.3	824.1	29	58	621.4	3603.9	1908.3	1670.8	99.3	274.4	28.8	770	450.6	319.4	0.99	0.964	0.923	1105	0.00141	0.98448	0.00142	0.98436
2396	86	37	876.4	29.5	58.1	662.6	3724.8	2049.8	1689.3	127.6	293	32.3	824.2	498.7	325.5	1021	0.969	0.962	1036	-0.05111	0.93543	-0.05102	0.9354
2396	87	44.2	994.4	35.5	66.9	737.3	4564.5	2568.4	2023.7	111.9	396	43	891.1	555.1	336	1	1	1	1	0.06675	1	0.06679	1
2396	88	45.1	1053.2	36.9	69.5	794.3	4564.6	2673.4	1906.2	79.1	423.4	41.9	947.4	603.6	343.8	1011	1063	1036	0.986	-0.01424	0.98586	-0.01424	0.98586
2396	89	44	1056.7	35.6	64.8	793.5	4762.5	2685.2	2110.1	134.5	454.4	46.9	961.9	605.3	356.6	1035	1089	1061	1026	0.03796	1024	0.03789	102393
2396	90	47.1	1119.9	37.7	68.8	837.4	5104.8	2862.8	2267.4	141.6	504.9	49.4	1028.4	673.4	355	1046	1115	1092	1062	0.00544	102959	0.00546	102954
2396	91	45	1083.1	35.7	66.8	803.7	4753.2	2555.7	2179	131.4	505	47.6	1093.3	736.3	357	1064	1119	1114	1092	-0.03249	0.99668	-0.03251	0.9966
2396	92	57.1	1334.3	44.5	84.5	941.8	6093.1	3399.2	2721.2	139.7	624.1	83.4	1141.3	783.6	357.7	1061	1.12	1123	1096	0.02889	102589	0.02884	102577
2396	93	60.1	1367.5	47.6	90.6	972.7	6627.2	3677.9	2974.1	165.1	659	83.2	1193.2	830.2	363	1065	1127	1135	1121	0.01959	104618	0.0196	104608
2396	94	62.9	1532.2	48.8	94.6	1057.7	7026.9	3824.2	3229.1	266.7	649.4	77.7	1264.8	885.1	379.7	1074	1144	1153	1.1	0.00896	10556	0.00898	105551
2396	95	64.8	1592.1	50.3	96.7	1089.2	7384.1	4043.5	3340.1	326.5	682.4	69.6	1422.5	1041.4	381.1	1076	1189	1172	1086	0.00522	106113	0.0053	106112
2396	96	64.4	1665.4	50.3	97.2	1106.8	7626.5	4276.6	3333.9	165.6	653.5	72.7	1619.3	1200.8	418.5	1155	1191	1173	1174	-0.09715	0.96288	-0.09711	0.96292
2396	97	0	0	0	0	0	0	0	0	0	0	0	1662	1207.3	454.7	1189	1199	0	0	0	0	0	
2397	58	5.7	24.5	5.1	10.8	20.8	75.5	31.3	44.3	3.6	5.4	0.5	177.7	78.3	99.4	0.387	0.4	0.264	0.168	0	0.75199	0	0.75433
2397	59	5.9	26.7	5.3	11.6	23.2	83.3	34.8	49.4	1.2	5.7	0.5	183.2	79.6	103.6	0.399	0.409	0.267	0.165	0.00455	0.75542	0.00517	0.75824
2397	60	5.9	26.3	5.3	11.5	22.3	79.5	33.8	46.4	1.3	5.6	0.5	178.1	74.4	103.7	0.402	0.415	0.27	0.173	-0.02623	0.73586	-0.0262	0.73863
2397	61	5.7	24.6	5	10.4	19.9	77	32.2	44.8	3.3	4.8	0.5	171.3	70.8	100.5	0.403	0.412	0.27	0.165	0.01217	0.74487	0.01132	0.74704
2397	62	5.7	25.9	5	10.7	21.2	73.6	29	45.4	1.9	4.7	0.5	176.2	72.5	103.7	0.405	0.418	0.273	0.17	-0.01587	0.73314	-0.01679	0.73461
2397	63	6.1	30.5	5.5	11.9	26	97.4	42.2	55.4	2.4	5.9	0.7	177.5	72.8	104.7	0.405	0.418	0.279	0.169	0.10178	0.81169	0.10213	0.8136
2397	64	6	30.9	5.4	11.9	26.3	100.1	42.2	58	0.3	5.8	0.8	178.7	69.7	109	0.409	0.421	0.284	0.168	0.02054	0.82854	0.01881	0.82905
2397	65	6.1	29	5.5	10.9	23.8	96	45.6	50.7	2.7	5.5	0.8	173.3	70.6	102.7	0.414	0.424	0.289	0.165	-0.05625	0.78322	-0.05556	0.78425
2397	66	5.9	29.3	5.1	11.1	23.6	94.8	43.9	51.1	2.8	4.2	0.9	173.6	69	104.6	0.418	0.433	0.299	0.167	-0.01343	0.77278	-0.01587	0.7719
2397	67	5.4	30.5	5	10.4	25.1	99.6	40.3	59.5	0.5	5.6	1	176.7	70.7	106	0.425	0.434	0.311	0.157	0.12676	0.87721	0.12228	0.8723
2397	68	4.5	27.8	4.1	8.7	22.8	94.1	38.4	55.6	0.2	5.1	1.1	172.1	68.1	104	0.439	0.45	0.325	0.155	0.0011	0.87818	-0.00304	0.86965
2397	69	4.7	32	4.1	8.4	24.9	111.6	47.3	63.4	1.2	5.1	1.1	168	66	102	0.455	0.459	0.341	0.155	0.04362	0.91733	0.04785	0.91228
2397	70	5	31.3	4.5	9.6	25.5	91.2	32.9	58.1	1.8	4.5	1.2	167.3	67	100.3	0.473	0.465	0.36	0.16	-0.10336	0.82724	-0.1139	0.81407
2397	71	5.5	38.3	4.9	10.8	30.1	105.2	37.2	68.7	5.3	4.5	1.3	163.4	65.6	97.8	0.479	0.473	0.379	0.17	0.05076	0.87032	0.05302	0.8584
2397	72	5.5	38.9	4.9	10.1	29.4	120.5	46	75	2.2	6.4	0.8	168.3	70.1	98.2	0.488	0.498	0.392	0.179	0.05502	0.91955	0.06726	0.91812
2397	73	5.3	39.8	4.8	10.3	30.4	127.4	50.4	77.1	0.7	7.4	0.7	169.8	69.6	100.2	0.506	0.575	0.406	0.188	0.04483	0.96171	0.04641	0.96174
2397	74	5.3	39.8	4.7	10.3	29.9	123.9	44.7	78.6	4.1	5.7	1.4	161.2	67.9	93.3	0.55	0.645	0.449	0.231	-0.00883	0.95325	-0.02056	0.94217
2397	75	5.6	44.4	5	11.2	33.9	140.4	52	88.5	0.7	7.1	1.2	162.6	67.8	94.8	0.567	0.598	0.516	0.412	-0.02224	0.93229	-0.01133	0.93155
2397	76	6	49.7	5.4	12	38.4	151.8	59.9	92.6	3.7	7.7	1.4	155.1	64.1	91	0.594	0.642	0.55	0.438	0.00161	0.93379	0.00152	0.93296
2397	77	6	56.3	5.3	10.4	42.5	158	62	96.7	3.3	10.1	1.5	155.4	64.9	90.5	0.625	0.667	0.596	0.679	0.01427	0.94721	0.015	0.94706
2397	78	7	70.5	6.1	11.5	53.4	187	87.3	102.3	5.3	14.4	2.2	154.9	63.7	91.2	0.647	0.693	0.642	0.826	-0.04624	0.9044	-0.04636	0.90415
